Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.64.24-34.107.243.93-45606-443-6,192.168.64.24,45606,34.107.243.93,443,6,10/12/2024 05:59:14 PM,49605702,4,2,63.0,78.0,39.0,0.0,15.75,19.189841062395487,39.0,39.0,39.0,0.0,2.8424151723525655,0.12095383712138576,9921140.4,2.215496077616094E7,4.9553119E7,47.0,4.9553896E7,1.6517965333333332E7,2.8609282295258515E7,4.9553119E7,50.0,51759.0,51759.0,0.0,51759.0,51759.0,0,1,0,0,128,64,0.08063589141425717,0.040317945707128586,0.0,39.0,25.714285714285715,18.400310556385417,338.5714285714286,0,0,0,1,1,0,0,0,0.0,30.0,15.75,39.0,0,0,0,0,0,0,4,63,2,78,-1,1041,2,0,51806.0,0.0,51806.0,51806.0,4.9553119E7,0.0,4.9553119E7,4.9553119E7,No Label
192.168.64.24-34.107.243.93-45606-443-6,34.107.243.93,443,192.168.64.24,45606,6,10/12/2024 06:00:03 PM,19570,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.39448134900357,6523.333333333334,9714.470460778257,17688.0,1.0,17689.0,8844.5,12506.597638846466,17688.0,1.0,0,0,0,0,0,0,0,0,0,96,32,153.2958610117527,51.09862033725089,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,1041,0,0,0,0,0,0,0,0,0,0,No Label
192.168.64.24-192.168.64.25-80-39080-6,192.168.64.25,39080,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20346175,6,9,168.0,482.0,115.0,0.0,28.0,43.136991086537314,482.0,0.0,53.55555555555556,160.66666666666666,31.94703672803365,0.7372393091084688,1453298.2142857143,2839146.837108835,7148021.0,10.0,1.4635468E7,2927093.6,3837778.5565493875,7148104.0,229.0,2.0346175E7,2543271.875,3435394.854796646,7148035.0,10.0,0,0,0,0,192,304,0.2948957236433875,0.4423435854650813,0.0,482.0,40.62499999999999,121.08557579937697,14661.716666666665,0,1,0,0,0,0,0,0,1.0,43.333333333333336,28.0,53.55555555555556,0,0,0,0,0,0,6,168,9,482,-1,509,5,0,126824.33333333334,219636.74412614419,380439.0,14.0,6655189.333333333,818613.525616535,7148021.0,5710228.0,No Label
192.168.64.24-192.168.64.25-80-39042-6,192.168.64.25,39042,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20351869,6,9,173.0,482.0,123.0,0.0,28.833333333333332,46.57646043514542,482.0,0.0,53.55555555555556,160.66666666666666,32.18377634014841,0.7370330459575973,1453704.9285714284,2839404.194426263,7149794.0,14.0,1.4637544E7,2927508.8,3837388.72532269,7149891.0,478.0,2.0351869E7,2543983.625,3435576.7438731007,7149888.0,39.0,0,0,0,0,192,304,0.2948132183830389,0.44221982757455836,0.0,482.0,40.93750000000001,121.4756319871054,14756.329166666666,0,1,0,0,0,0,0,0,1.0,43.666666666666664,28.833333333333332,53.55555555555556,0,0,0,0,0,0,6,173,9,482,-1,509,5,0,127668.66666666666,220968.4025066329,382821.0,91.0,6656198.333333333,816754.0249391694,7149794.0,5713441.0,No Label
192.168.64.24-192.168.64.25-80-39218-6,192.168.64.25,39218,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20363682,6,9,176.0,482.0,123.0,0.0,29.333333333333332,46.32350015560856,482.0,0.0,53.55555555555556,160.66666666666666,32.31242758554175,0.7366054920716204,1454548.7142857143,2842673.2737500244,7148273.0,13.0,1.462225E7,2924450.0,3839240.591538449,7148390.0,332.0,2.0363682E7,2545460.25,3440063.4613008336,7148457.0,13.0,0,0,0,0,192,304,0.2946421968286482,0.44196329524297223,0.0,482.0,41.125,121.4237071854861,14743.716666666669,0,1,0,0,0,0,0,0,1.0,43.86666666666667,29.333333333333332,53.55555555555556,0,0,0,0,0,0,6,176,9,482,-1,509,5,0,123124.66666666666,213084.9898076665,369174.0,16.0,6664659.0,800627.1575433848,7148273.0,5740509.0,No Label
192.168.64.24-192.168.64.25-80-39500-6,192.168.64.25,39500,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20326971,6,9,162.0,482.0,112.0,0.0,27.0,42.03807797699605,482.0,0.0,53.55555555555556,160.66666666666666,31.682044511206318,0.7379358193603955,1451926.5,2842408.251064112,7149335.0,13.0,1.4599818E7,2919963.6,3844427.884676379,7149349.0,336.0,2.0326971E7,2540871.375,3441272.0536616747,7149372.0,15.0,0,0,0,0,192,304,0.29517432774415825,0.44276149161623735,0.0,482.0,40.25,120.99944903455828,14640.866666666669,0,1,0,0,0,0,0,0,1.0,42.93333333333333,27.0,53.55555555555556,0,0,0,0,0,0,6,162,9,482,-1,509,5,0,114376.0,198061.7422598317,343078.0,13.0,6661233.666666667,809585.2288211127,7149335.0,5726715.0,No Label
192.168.64.24-192.168.64.25-80-39254-6,192.168.64.25,39254,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20369167,6,9,181.0,482.0,129.0,0.0,30.166666666666668,48.872964578247824,482.0,0.0,53.55555555555556,160.66666666666666,32.54919555620512,0.7364071392806588,1454940.5,2843851.7962426282,7148582.0,8.0,1.4619718E7,2923943.6,3839953.896771978,7148815.0,300.0,2.0369167E7,2546145.875,3441587.312027296,7148632.0,8.0,0,0,0,0,192,304,0.29456285571226354,0.4418442835683953,0.0,482.0,41.4375,121.72480916668823,14816.929166666667,0,1,0,0,0,0,0,0,1.0,44.2,30.166666666666668,53.55555555555556,0,0,0,0,0,0,6,181,9,482,-1,508,5,0,121999.0,211246.11310743683,365925.0,22.0,6667669.0,796018.7668572896,7148582.0,5748841.0,No Label
192.168.64.24-192.168.64.25-80-39630-6,192.168.64.25,39630,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20336196,6,9,166.0,482.0,112.0,0.0,27.666666666666668,41.84574848974107,482.0,0.0,53.55555555555556,160.66666666666666,31.864366374124245,0.7376010734750983,1452585.4285714286,2843402.290360906,7142206.0,6.0,1.4589426E7,2917885.2,3842916.749775774,7142285.0,195.0,2.0336196E7,2542024.5,3442372.7521547857,7142218.0,6.0,0,0,0,0,192,304,0.2950404293900393,0.44256064408505896,0.0,482.0,40.5,120.9484738776531,14628.533333333335,0,1,0,0,0,0,0,0,1.0,43.2,27.666666666666668,53.55555555555556,0,0,0,0,0,0,6,166,9,482,-1,509,5,0,113824.33333333334,197129.60988733612,341450.0,11.0,6664809.666666667,796903.9157052331,7142206.0,5744844.0,No Label
192.168.64.24-192.168.64.25-80-39650-6,192.168.64.25,39650,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20333957,6,9,164.0,482.0,112.0,0.0,27.333333333333336,41.960298696108765,482.0,0.0,53.55555555555556,160.66666666666666,31.76951736447559,0.7376822917447892,1452425.5000000002,2843496.3390411497,7142595.0,5.0,1.4587941E7,2917588.2,3843446.2151566786,7142768.0,198.0,2.0333957E7,2541744.6250000005,3442619.249818036,7142606.0,5.0,0,0,0,0,192,304,0.2950729166979157,0.44260937504687353,0.0,482.0,40.375,120.97596179957957,14635.183333333332,0,1,0,0,0,0,0,0,1.0,43.06666666666667,27.333333333333332,53.55555555555556,0,0,0,0,0,0,6,164,9,482,-1,509,5,0,113096.66666666666,195870.12027446486,339268.0,11.0,6664820.333333333,797355.5947570277,7142595.0,5744336.0,No Label
192.168.64.24-192.168.64.25-80-39452-6,192.168.64.25,39452,192.168.64.24,80,6,10/12/2024 05:59:52 PM,20355445,6,9,175.0,482.0,123.0,0.0,29.166666666666664,46.45176709950512,482.0,0.0,53.55555555555556,160.66666666666666,32.276376173549636,0.736903565606156,1453960.3571428573,2845317.286580575,7150251.0,8.0,1.4602442E7,2920488.4,3844118.459139013,7150324.0,385.0,2.0355445E7,2544430.625,3444441.449029765,7150265.0,9.0,0,0,0,0,192,304,0.2947614262424624,0.4421421393636936,0.0,482.0,41.06250000000001,121.44654173750688,14749.2625,0,1,0,0,0,0,0,0,1.0,43.8,29.166666666666668,53.55555555555556,0,0,0,0,0,0,6,175,9,482,-1,509,5,0,115215.33333333334,199534.56243301142,345618.0,14.0,6669814.666666667,794971.8995048399,7150251.0,5752200.0,No Label
