Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.64.24-192.168.64.25-80-38700-6,192.168.64.25,38700,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20331503,6,9,164.0,482.0,112.0,0.0,27.333333333333336,41.96029869610876,482.0,0.0,53.55555555555556,160.66666666666666,31.77335192582663,0.737771329547058,1452250.2142857143,3272410.215199569,9103681.0,15.0,1.8624554E7,3724910.8,4910660.667406546,9103908.0,431.0,2.0331503E7,2541437.875,4089591.823690143,9103752.0,49.0,0,0,0,0,192,304,0.29510853181882324,0.4426627977282348,0.0,482.0,40.375,120.97596179957957,14635.183333333332,0,1,0,0,0,0,0,0,1.0,43.06666666666667,27.333333333333332,53.55555555555556,0,0,0,0,0,0,6,164,9,482,-1,509,5,0,211732.5,299113.94661650265,423238.0,227.0,9100838.0,4020.609157826709,9103681.0,9097995.0,No Label
192.168.64.24-192.168.64.25-80-38760-6,192.168.64.25,38760,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20334667,6,9,165.0,482.0,112.0,0.0,27.5,41.92731806352512,482.0,0.0,53.55555555555556,160.66666666666666,31.817585210517585,0.7376565350197276,1452476.2142857143,3273779.192173901,9108208.0,7.0,1.8623801E7,3724760.2,4913688.090513244,9108237.0,622.0,2.0334667E7,2541833.375,4091428.5839480124,9108235.0,7.0,0,0,0,0,192,304,0.2950626140078911,0.4425939210118366,0.0,482.0,40.4375,120.96499149202907,14632.529166666667,0,1,0,0,0,0,0,0,1.0,43.13333333333333,27.5,53.55555555555556,0,0,0,0,0,0,6,165,9,482,-1,509,5,0,208763.0,295194.4537283856,417497.0,29.0,9104246.5,5602.407027341016,9108208.0,9100285.0,No Label
192.168.64.24-192.168.64.25-80-38744-6,192.168.64.25,38744,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20346932,6,9,172.0,482.0,119.0,0.0,28.666666666666668,44.7064499447973,482.0,0.0,53.55555555555556,160.66666666666666,32.142437985245145,0.7372118803955309,1453352.2857142857,3273629.8706217287,9107987.0,8.0,1.8625598E7,3725119.6,4912978.068678233,9108039.0,212.0,2.0346932E7,2543366.5,4090783.4122071113,9108128.0,8.0,0,0,0,0,192,304,0.29488475215821236,0.44232712823731857,0.0,482.0,40.875,121.24788657951939,14701.049999999997,0,1,0,0,0,0,0,0,1.0,43.6,28.666666666666668,53.55555555555556,0,0,0,0,0,0,6,172,9,482,-1,509,5,0,209837.0,296680.79218243976,419622.0,52.0,9103751.0,5990.608650212431,9107987.0,9099515.0,No Label
192.168.64.24-192.168.64.25-80-38794-6,192.168.64.25,38794,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20342801,6,9,170.0,482.0,120.0,0.0,28.333333333333336,45.31519244874357,482.0,0.0,53.55555555555556,160.66666666666666,32.05065025214571,0.7373615855554994,1453057.2142857143,3274497.526124162,9108272.0,7.0,1.8614795E7,3722959.0,4916010.874882551,9108291.0,397.0,2.0342801E7,2542850.125,4092197.6203433927,9108344.0,7.0,0,0,0,0,192,304,0.29494463422219974,0.44241695133329967,0.0,482.0,40.75,121.33672156441347,14722.6,0,1,0,0,0,0,0,0,1.0,43.46666666666667,28.333333333333332,53.55555555555556,0,0,0,0,0,0,6,170,9,482,-1,509,5,0,203163.0,287288.99991472,406307.0,19.0,9105144.0,4423.660023103042,9108272.0,9102016.0,No Label
192.168.64.24-192.168.64.25-80-38932-6,192.168.64.25,38932,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20327274,6,9,163.0,482.0,112.0,0.0,27.166666666666668,42.040060260026586,482.0,0.0,53.55555555555556,160.66666666666666,31.730767244048565,0.7379248196290363,1451948.1428571427,3275749.044143969,9107840.0,5.0,1.8604573E7,3720914.6,4919839.284339814,9107857.0,192.0,2.0327274E7,2540909.25,4094627.871852817,9107852.0,5.0,0,0,0,0,192,304,0.29516992785161456,0.44275489177742183,0.0,482.0,40.3125,120.99240678654176,14639.162499999999,0,1,0,0,0,0,0,0,1.0,43.0,27.166666666666668,53.55555555555556,0,0,0,0,0,0,6,163,9,482,-1,509,5,0,194940.0,275662.7502184508,389863.0,17.0,9107508.0,469.51890270786754,9107840.0,9107176.0,No Label
192.168.64.24-192.168.64.25-80-38812-6,192.168.64.25,38812,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20345225,6,9,171.0,482.0,119.0,0.0,28.500000000000004,44.787274978502545,482.0,0.0,53.55555555555556,160.66666666666666,32.0959832098195,0.737273733763082,1453230.3571428573,3274750.317582715,9108297.0,5.0,1.8613606E7,3722721.2,4916571.433520487,9108397.0,192.0,2.0345225E7,2543153.125,4092591.0813014093,9108634.0,5.0,0,0,0,0,192,304,0.2949094935052328,0.4423642402578492,0.0,482.0,40.8125,121.26456957138525,14705.095833333333,0,1,0,0,0,0,0,0,1.0,43.53333333333333,28.5,53.55555555555556,0,0,0,0,0,0,6,171,9,482,-1,509,5,0,201436.0,284732.1017939495,402772.0,100.0,9105501.0,3954.141120395174,9108297.0,9102705.0,No Label
192.168.64.24-192.168.64.25-80-38954-6,192.168.64.25,38954,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20329919,6,9,164.0,482.0,112.0,0.0,27.333333333333336,41.960298696108765,482.0,0.0,53.55555555555556,160.66666666666666,31.775827537729,0.737828812795565,1452137.0714285716,3276005.274960073,9107907.0,8.0,1.8602231E7,3720446.2,4920580.6455174275,9107915.0,256.0,2.0329919E7,2541239.875,4094907.6717509395,9107919.0,11.0,0,0,0,0,192,304,0.295131525118226,0.442697287677339,0.0,482.0,40.375,120.97596179957957,14635.183333333332,0,1,0,0,0,0,0,0,1.0,43.06666666666667,27.333333333333332,53.55555555555556,0,0,0,0,0,0,6,164,9,482,-1,509,5,0,193343.0,273411.3222271528,386674.0,12.0,9107904.0,4.242640687119285,9107907.0,9107901.0,No Label
192.168.64.24-192.168.64.25-80-38862-6,192.168.64.25,38862,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20366155,6,9,180.0,482.0,129.0,0.0,29.999999999999996,48.91625496703524,482.0,0.0,53.55555555555556,160.66666666666666,32.50490826569866,0.7365160483164348,1454725.3571428573,3275412.0135522964,9108637.0,6.0,1.8609199E7,3721839.8,4918079.431653041,9108653.0,263.0,2.0366155E7,2545769.375,4092669.32433554,9108717.0,6.0,0,0,0,0,192,304,0.29460641932657394,0.4419096289898609,0.0,482.0,41.37500000000001,121.73680626663409,14819.850000000002,0,1,0,0,0,0,0,0,1.0,44.13333333333333,30.0,53.55555555555556,0,0,0,0,0,0,6,180,9,482,-1,508,5,0,198342.5,280476.0260779876,396669.0,16.0,9106410.5,3148.746496623696,9108637.0,9104184.0,No Label
192.168.64.24-192.168.64.25-80-39076-6,192.168.64.25,39076,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20342942,6,9,171.0,482.0,123.0,0.0,28.5,46.7279359698243,482.0,0.0,53.55555555555556,160.66666666666666,32.09958520257296,0.7373564747911093,1453067.285714286,3276782.830870417,9109395.0,7.0,1.8593603E7,3718720.6,4922949.6054401975,9109406.0,187.0,2.0342942E7,2542867.75,4095570.303629965,9109409.0,7.0,0,0,0,0,192,304,0.29494258991644373,0.4424138848746656,0.0,482.0,40.8125,121.50841877554548,14764.295833333334,0,1,0,0,0,0,0,0,1.0,43.53333333333333,28.5,53.55555555555556,0,0,0,0,0,0,6,171,9,482,-1,509,5,0,188015.0,265873.56393970427,376016.0,14.0,9108923.5,666.8016946589144,9109395.0,9108452.0,No Label
192.168.64.24-192.168.64.25-80-38928-6,192.168.64.25,38928,192.168.64.24,80,6,10/12/2024 04:58:00 PM,20365202,6,9,182.0,482.0,129.0,0.0,30.333333333333336,48.792075859371536,482.0,0.0,53.55555555555556,160.66666666666666,32.60463608463103,0.7365505139600383,1454657.2857142857,3276015.0460224464,9108126.0,1.0,1.8605301E7,3721060.2,4919778.109993702,9108144.0,206.0,2.0365202E7,2545650.25,4093583.42506708,9108146.0,1.0,0,0,0,0,192,304,0.2946202055840153,0.441930308376023,0.0,482.0,41.5,121.70784691218557,14812.8,0,1,0,0,0,0,0,0,1.0,44.266666666666666,30.333333333333332,53.55555555555556,0,0,0,0,0,0,6,182,9,482,-1,508,5,0,195212.0,276046.0020938539,390406.0,18.0,9107581.5,770.0392847121502,9108126.0,9107037.0,No Label
