Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.6-104.18.32.47-61187-443-6,192.168.1.6,61187,104.18.32.47,443,6,02/01/2025 04:59:45 PM,28571,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,70.00105001575024,28571.0,0.0,28571.0,28571.0,0,0,0,0,0,28571.0,28571.0,0.0,28571.0,28571.0,0,0,0,0,0,40,0.0,70.00105001575024,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,13,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.160.97-61195-443-6,192.168.1.6,61195,202.88.160.97,443,6,02/01/2025 04:59:46 PM,8743029,9,9,1837.0,4202.0,1392.0,0.0,204.1111111111111,462.59713694651316,1392.0,0.0,466.88888888888897,622.4257876334424,690.7217166956669,2.0587830601957284,514295.82352941175,2102144.769010725,8671771.0,0.0,8734236.0,1091779.5,3062792.536906428,8671771.0,0.0,71058.0,8882.25,8460.241937607763,19367.0,0.0,0,0,0,0,204,204,1.0293915300978642,1.0293915300978642,0.0,1392.0,317.84210526315786,538.9625077826116,290480.5847953217,0,1,0,0,0,0,0,0,1.0,335.5,204.11111111111111,466.8888888888889,0,0,0,0,0,0,9,1837,9,4202,-1,123,3,0,0,0,0,0,0,0,0,0,No Label
157.240.23.19-192.168.1.6-443-61218-6,192.168.1.6,61218,157.240.23.19,443,6,02/01/2025 05:00:05 PM,418753,8,13,3190.0,982.0,1392.0,0.0,398.75,492.35084761058056,488.0,0.0,75.53846153846153,145.01931789972866,9962.913698528728,50.148894455681514,20937.649999999998,52203.02141616245,183272.0,0.0,415424.0,59346.28571428572,83776.54588191591,187579.0,0.0,418753.0,34896.08333333333,65750.46678501202,183272.0,0.0,0,0,0,0,160,284,19.104340745021528,31.044553710659983,0.0,1392.0,189.63636363636363,345.32669769151664,119250.52813852811,0,1,0,0,0,0,0,0,1.0,198.66666666666666,398.75,75.53846153846153,0,0,0,0,0,0,8,3190,13,982,-1,300,5,0,0,0,0,0,0,0,0,0,No Label
157.240.23.19-192.168.1.6-443-61218-6,192.168.1.6,61218,157.240.23.19,443,6,02/01/2025 05:00:05 PM,262,2,1,33.0,0.0,33.0,0.0,16.5,23.33452377915607,0.0,0.0,0.0,0.0,125954.19847328243,11450.381679389311,131.0,59.39696961966999,173.0,89.0,89.0,89.0,0.0,89.0,89.0,0,0,0,0,0,0,0,0,0,40,20,7633.587786259542,3816.793893129771,0.0,33.0,8.25,16.5,272.25,0,0,0,0,1,0,0,0,0.0,11.0,16.5,0.0,0,0,0,0,0,0,2,33,1,0,-1,512,1,0,0,0,0,0,0,0,0,0,No Label
142.250.182.110-192.168.1.6-443-61212-6,192.168.1.6,61212,142.250.182.110,443,6,02/01/2025 05:00:01 PM,4363549,8,11,1836.0,8811.0,1412.0,0.0,229.5,492.8572670807297,1412.0,0.0,801.0,667.9797901134434,2439.98635056006,4.354253842457138,242419.38888888888,1001787.7420533599,4256167.0,0.0,4354469.0,622066.9999999999,1602654.4996321986,4256167.0,0.0,56654.0,5665.4,9536.738496758499,29906.0,0.0,0,0,0,0,160,256,1.833370038929321,2.5208838035278167,0.0,1412.0,532.3499999999999,647.804817502114,419651.0815789473,0,1,0,0,0,0,0,0,1.0,560.3684210526316,229.5,801.0,0,0,0,0,0,0,8,1836,11,8811,-1,1048,3,0,0,0,0,0,0,0,0,0,No Label
142.250.77.138-192.168.1.6-443-61205-6,192.168.1.6,61205,142.250.77.138,443,6,02/01/2025 04:59:57 PM,7644783,7,10,1900.0,6722.0,1412.0,0.0,271.42857142857144,525.1827799737463,1412.0,0.0,672.1999999999999,699.8542387923042,1127.8279579681987,2.223738724827114,477798.9375,1885141.8304025286,7546907.0,0.0,7639473.0,1273245.5,3073535.7663287898,7546907.0,0.0,52013.0,5779.222222222223,10418.858704025333,31791.0,0.0,0,0,0,0,140,236,0.9156571219876352,1.3080816028394788,0.0,1412.0,478.9999999999999,640.1916073470871,409845.29411764705,0,1,0,0,0,0,0,0,1.0,507.1764705882353,271.42857142857144,672.2,0,0,0,0,0,0,7,1900,10,6722,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.193.150-192.168.1.6-443-61204-6,192.168.1.6,61204,142.250.193.150,443,6,02/01/2025 04:59:57 PM,7767363,8,10,1795.0,6759.0,1412.0,0.0,224.37499999999997,491.63689780743096,1412.0,0.0,675.9,694.2744334115213,1101.2746539591365,2.3173887972018306,456903.70588235295,1850446.5664746228,7637471.0,0.0,7751045.0,1107292.142857143,2879658.312993831,7637471.0,0.0,89215.0,9912.777777777776,15457.456604967212,46198.0,0.0,0,0,0,0,160,236,1.0299505765341468,1.2874382206676835,0.0,1412.0,450.2105263157894,630.2627828442645,397231.1754385966,0,1,0,0,0,0,0,0,1.0,475.22222222222223,224.375,675.9,0,0,0,0,0,0,8,1795,10,6759,-1,1048,3,0,0,0,0,0,0,0,0,0,No Label
142.250.182.10-192.168.1.6-443-61215-6,192.168.1.6,61215,142.250.182.10,443,6,02/01/2025 05:00:01 PM,4043149,8,11,1901.0,6828.0,1412.0,0.0,237.625,495.65539224055954,1412.0,0.0,620.7272727272727,685.7890478724621,2158.9607506426305,4.699307396289377,224619.38888888888,929137.4898015482,3947279.0,0.0,4040345.0,577192.1428571428,1486219.616015909,3947279.0,0.0,54256.0,5425.600000000001,11437.12146380276,37568.0,0.0,0,0,0,0,172,244,1.9786557458060539,2.720651650483324,0.0,1412.0,436.45000000000016,619.9772894821908,384371.83947368426,0,1,0,0,0,0,0,0,1.0,459.42105263157896,237.625,620.7272727272727,0,0,0,0,0,0,8,1901,11,6828,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
172.217.31.195-192.168.1.6-443-61208-6,192.168.1.6,61208,172.217.31.195,443,6,02/01/2025 04:59:59 PM,5977708,8,9,1895.0,6346.0,1412.0,0.0,236.875,495.3531027747494,1412.0,0.0,705.1111111111111,684.7168108868885,1378.6220404208436,2.8438993674498656,373606.75,1456390.2360544489,5834730.0,0.0,5965252.0,852178.857142857,2197309.1966660363,5834730.0,0.0,90025.0,11253.124999999998,14912.694720917667,42280.0,0.0,0,0,0,0,160,216,1.3383055846822896,1.5055937827675758,0.0,1412.0,457.8333333333333,623.9734392914305,389342.85294117656,0,1,0,0,0,0,0,0,1.0,484.7647058823529,236.875,705.1111111111111,0,0,0,0,0,0,8,1895,9,6346,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.195.206-192.168.1.6-443-61203-6,192.168.1.6,61203,142.250.195.206,443,6,02/01/2025 04:59:57 PM,8000650,8,12,3211.0,8794.0,1412.0,0.0,401.37499999999994,632.6946764209642,1412.0,0.0,732.8333333333333,677.217547070811,1500.503084124415,2.4997968915025655,421086.8421052632,1808702.2188022386,7889964.0,0.0,7987491.0,1141070.142857143,2976040.0481720353,7889964.0,0.0,69549.0,6322.636363636364,7757.321654704378,24695.0,0.0,0,0,0,0,160,288,0.9999187566010261,1.499878134901539,0.0,1412.0,571.6666666666665,660.207189701334,435873.5333333332,0,1,0,0,0,0,0,0,1.0,600.25,401.375,732.8333333333334,0,0,0,0,0,0,8,3211,12,8794,-1,1048,4,0,0,0,0,0,0,0,0,0,No Label
