Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.6-62.171.169.198-56321-6666-6,62.171.169.198,6666,192.168.1.6,56321,6,02/01/2025 04:57:24 PM,319,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9404.388714733543,159.5,77.07463914933368,214.0,105.0,0,0,0,0,0,319.0,159.5,77.07463914933368,214.0,105.0,0,0,0,0,0,60,0.0,9404.388714733543,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-62.171.169.210-56322-6666-6,62.171.169.210,6666,192.168.1.6,56322,6,02/01/2025 04:57:24 PM,189,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15873.015873015873,94.5,48.79036790187178,129.0,60.0,0,0,0,0,0,189.0,94.5,48.79036790187178,129.0,60.0,0,0,0,0,0,60,0.0,15873.015873015873,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
142.250.77.142-192.168.1.6-443-61060-6,192.168.1.6,61060,142.250.77.142,443,6,02/01/2025 04:57:25 PM,4996,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,400.320256204964,4996.0,0.0,4996.0,4996.0,0,0,0,0,0,4996.0,4996.0,0.0,4996.0,4996.0,0,0,0,0,0,40,0.0,400.320256204964,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1048,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-50.16.63.214-61065-443-6,192.168.1.6,61065,50.16.63.214,443,6,02/01/2025 04:57:23 PM,1376569,11,14,2671.0,6418.0,1452.0,0.0,242.81818181818184,441.5012611945334,1452.0,0.0,458.42857142857144,625.7330119130701,6602.647597032913,18.161094721732077,57357.04166666667,120650.62208004788,445032.0,0.0,1157967.0,115796.7,226980.55553042423,704979.0,0.0,931537.0,71656.69230769231,111972.86298428489,260005.0,0.0,0,0,0,0,220,304,7.990881677562113,10.170213044169962,0.0,1452.0,349.57692307692315,545.9939320598297,298109.3738461539,0,1,0,0,0,0,0,0,1.0,363.56,242.8181818181818,458.42857142857144,0,0,0,0,0,0,11,2671,14,6418,-1,187,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.152.8-61071-53-6,192.168.1.6,61071,202.88.152.8,53,6,02/01/2025 04:57:29 PM,8341,4,4,40.0,159.0,38.0,0.0,10.0,18.690461025168247,159.0,0.0,39.75,79.5,23858.050593454023,959.1176117971467,1191.5714285714287,1867.0501561860317,4423.0,0.0,3705.0,1235.0,2020.9272624218813,3568.0,24.0,8117.0,2705.666666666667,2371.357065760729,4423.0,0.0,0,0,0,0,80,104,479.5588058985733,479.5588058985733,0.0,159.0,22.11111111111111,52.8309673497572,2791.1111111111113,0,1,0,0,0,0,0,0,1.0,24.875,10.0,39.75,0,0,0,0,0,0,4,40,4,159,-1,5808,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.152.8-61070-53-6,192.168.1.6,61070,202.88.152.8,53,6,02/01/2025 04:57:29 PM,8858,4,4,40.0,91.0,38.0,0.0,10.0,18.690461025168247,91.0,0.0,22.75,45.5,14788.891397606683,903.1384059607135,1265.4285714285713,1981.698165475161,4697.0,0.0,4014.0,1338.0,2220.546779511749,3902.0,40.0,8499.0,2833.0,2493.9272242790084,4697.0,0.0,0,0,0,0,80,104,451.56920298035675,451.56920298035675,0.0,91.0,14.555555555555555,31.269438398822867,977.7777777777779,0,1,0,0,0,0,0,0,1.0,16.375,10.0,22.75,0,0,0,0,0,0,4,40,4,91,-1,5808,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.152.8-61075-53-6,192.168.1.6,61075,202.88.152.8,53,6,02/01/2025 04:57:30 PM,31309,4,4,36.0,190.0,34.0,0.0,9.0,16.69331203406522,190.0,0.0,47.5,95.0,7218.371714203585,255.5175828036667,4472.714285714285,7702.057684244423,19139.0,0.0,19760.0,6586.666666666667,11117.478596036664,19423.0,28.0,31025.0,10341.666666666668,9864.412923906488,19647.0,0.0,0,0,0,0,80,104,127.75879140183335,127.75879140183335,0.0,190.0,25.11111111111111,62.83399645980758,3948.1111111111113,0,1,0,0,0,0,0,0,1.0,28.25,9.0,47.5,0,0,0,0,0,0,4,36,4,190,-1,5808,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.152.8-61074-53-6,192.168.1.6,61074,202.88.152.8,53,6,02/01/2025 04:57:30 PM,32179,4,4,36.0,357.0,34.0,0.0,9.0,16.69331203406522,357.0,0.0,89.25,178.5,12212.93390099133,248.60934149600672,4597.0,7918.790185375542,19690.0,0.0,20280.0,6760.0,11548.577358272316,20095.0,38.0,31774.0,10591.333333333332,10094.477764269597,20102.0,0.0,0,0,0,0,80,104,124.30467074800336,124.30467074800336,0.0,357.0,43.666666666666664,118.02965729002182,13931.0,0,1,0,0,0,0,0,0,1.0,49.125,9.0,89.25,0,0,0,0,0,0,4,36,4,357,-1,7986,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.152.8-61077-53-6,192.168.1.6,61077,202.88.152.8,53,6,02/01/2025 04:57:30 PM,9675,4,4,37.0,219.0,35.0,0.0,9.25,17.192537140670463,219.0,0.0,54.75,109.5,26459.948320413438,826.8733850129199,1382.142857142857,2172.785265396424,4632.0,0.0,4885.0,1628.3333333333333,2624.091715876816,4657.0,35.0,9507.0,3169.0,2747.122676547227,4875.0,0.0,0,0,0,0,80,104,413.43669250645996,413.43669250645996,0.0,219.0,28.444444444444443,72.37767458117024,5238.527777777777,0,1,0,0,0,0,0,0,1.0,32.0,9.25,54.75,0,0,0,0,0,0,4,37,4,219,-1,5808,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-202.88.152.8-61078-53-6,192.168.1.6,61078,202.88.152.8,53,6,02/01/2025 04:57:30 PM,12417,4,4,37.0,166.0,35.0,0.0,9.25,17.192537140670463,166.0,0.0,41.5,83.0,16348.55440122413,644.2780059595716,1773.857142857143,3090.1815172451943,8140.0,0.0,4170.0,1390.0,2294.3314930497727,4039.0,33.0,11960.0,3986.666666666667,4072.558573345917,8140.0,0.0,0,0,0,0,80,104,322.1390029797858,322.1390029797858,0.0,166.0,22.555555555555557,55.00707025263006,3025.7777777777783,0,1,0,0,0,0,0,0,1.0,25.375,9.25,41.5,0,0,0,0,0,0,4,37,4,166,-1,5808,2,0,0,0,0,0,0,0,0,0,No Label
